Depth,RxoRt,RLL3,SP,RILD,MN,MI,MCAL,DCAL,RHOB,RHOC,DPOR,CNLS,GR
4404,-66.8073,156.3552,-110.9216,27.3824,94.4416,71.6327,7.967,7.8495,2.6472,0.0365,3.6741,4.2986,25.7669
4404.5,-50.2535,134.2686,-112.6237,38.9318,60.7634,42.4099,7.9737,7.8495,2.6408,0.0428,4.0463,4.5533,25.7382
4405,-34.3005,116.9824,-114.0389,54.9046,37.8727,27.9269,7.9474,7.85,2.6391,0.0495,4.1458,4.6412,25.0029
4405.5,-23.2044,121.1885,-115.1521,70.5478,39.0378,33.3424,7.9563,7.8507,2.643,0.0544,3.9198,4.5127,24.8286
4406,-17.5449,138.1424,-115.9889,79.5655,52.6696,45.594,8.0007,7.8502,2.6501,0.0557,3.5,4.3095,27.1435
4406.5,-14.9756,132.752,-116.6177,80.1009,61.3946,58.0613,7.9907,7.8499,2.6572,0.0531,3.0864,4.2829,35.1467
4407,-14.1227,107.8855,-117.1509,72.5673,67.1856,73.7244,7.9675,7.8499,2.662,0.0483,2.8084,4.6125,49.203
4407.5,-14.8602,84.3536,-117.7368,59.3559,64.5034,71.8402,7.9909,7.8497,2.6639,0.044,2.6969,5.3143,66.1351
4408,-16.7181,66.5799,-118.5341,45.3478,45.6166,48.2417,8.0102,7.8498,2.6629,0.0424,2.7553,6.2384,84.7749
4408.5,-20.0615,45.7141,-119.6663,33.4823,28.6031,30.5547,8.0191,7.8496,2.658,0.0439,3.0413,7.3063,104.9933
4409,-26.2047,34.6939,-121.1742,24.3578,30.0058,33.0694,7.9982,7.8492,2.6468,0.0479,3.6967,8.6982,116.2623
4409.5,-34.9203,46.5263,-122.9922,17.5995,38.4874,38.9989,7.9656,7.8495,2.6267,0.0529,4.8691,10.6116,106.9858
4410,-43.2319,52.2187,-124.9656,12.6387,31.0062,27.6097,7.8659,7.8497,2.5984,0.0573,6.5235,13.4776,84.8304
4410.5,-47.6392,30.6776,-126.9031,9.139,16.568,12.8442,7.7908,7.8494,2.5669,0.061,8.3703,17.4006,65.6033
4411,-46.8432,15.7442,-128.633,6.7931,10.2492,7.6687,7.7611,7.8494,2.5378,0.0651,10.0694,19.9508,53.5309
4411.5,-42.5954,11.744,-130.0353,5.2516,8.8344,6.8992,7.7707,7.8498,2.5138,0.0699,11.4723,21.4781,45.2736
4412,-38.2386,9.5065,-131.042,4.2425,8.1324,6.4632,7.7637,7.8508,2.4943,0.0743,12.6168,22.3801,38.4357
4412.5,-36.3162,7.4348,-131.6122,3.5791,7.6083,6.1659,7.768,7.8516,2.4778,0.0764,13.5804,23.845,33.5509
4413,-37.2777,6.9453,-131.702,3.1388,8.4687,7.1993,7.7618,7.8505,2.4637,0.0751,14.4059,25.896,31.7133
4413.5,-39.6453,8.3905,-131.2491,2.8577,9.8913,8.2949,7.794,7.8495,2.4533,0.0707,15.0099,25.7447,31.2658
4414,-41.5956,8.4572,-130.1857,2.7095,8.9261,7.1328,7.7614,7.8494,2.4524,0.0655,15.0639,23.6205,30.6035
4414.5,-43.0496,6.7268,-128.4816,2.6837,7.3019,6.0331,7.7304,7.8496,2.4678,0.0618,14.162,21.7466,31.1866
4415,-45.6723,7.3108,-126.1904,2.7693,8.1354,8.225,7.7233,7.854,2.5006,0.0597,12.248,20.0015,36.6177
4415.5,-50.6626,9.4972,-123.4597,2.9472,11.6907,15.2903,7.8222,7.8682,2.5423,0.0572,9.8059,18.2475,48.3401
4416,-57.4064,11.8938,-120.4882,3.2026,17.3162,25.4248,7.974,7.8796,2.5799,0.0532,7.6069,16.4345,59.2481
4416.5,-63.9617,15.8727,-117.4547,3.541,25.4974,35.3431,8.0216,7.8826,2.6024,0.0482,6.2947,14.2146,62.0205
4417,-67.7858,23.7807,-114.4735,3.988,36.1076,45.1695,8.0042,7.8817,2.6052,0.0438,6.1279,12.3412,58.4958
4417.5,-66.5965,33.5591,-111.6092,4.5838,41.2012,49.6696,8.0089,7.8798,2.5916,0.0409,6.9251,10.9339,56.5102
4418,-59.5294,31.7351,-108.9288,5.3451,32.7477,40.2501,8.0053,7.879,2.57,0.0394,8.1869,10.1797,63.4471
4418.5,-48.1241,18.9505,-106.5371,6.1752,19.4069,25.479,8.0461,7.8786,2.5488,0.0378,9.429,10.3693,76.2512
4419,-36.2841,12.9312,-104.5578,6.8396,13.1713,19.0121,8.0523,7.8774,2.5312,0.0346,10.4588,11.4837,86.0734
4419.5,-28.1315,12.7638,-103.0727,7.165,12.7376,19.2834,8.0525,7.8769,2.5167,0.0301,11.3048,13.0236,88.3095
4420,-24.8219,13.2404,-102.0733,7.2036,13.2839,20.3067,8.0456,7.8763,2.5048,0.0256,11.9971,14.1409,83.7855
4420.5,-24.3547,13.3642,-101.4606,7.126,13.1238,20.1796,8.0617,7.8737,2.4962,0.0222,12.5026,14.1245,78.8084
4421,-24.5553,13.2554,-101.0909,7.0629,12.6058,19.3387,8.0579,7.8719,2.4919,0.0215,12.7524,13.3108,78.1778
4421.5,-24.6368,13.136,-100.833,7.0529,12.229,18.5288,8.0703,7.8719,2.493,0.0242,12.6899,12.7831,81.5637
4422,-24.6469,13.123,-100.6025,7.0845,12.1238,18.1448,8.0882,7.8708,2.4983,0.0293,12.3825,12.7966,84.246
4422.5,-24.6783,13.4165,-100.3638,7.1464,12.157,18.4272,8.1005,7.8681,2.5042,0.0336,12.0338,13.0042,82.9477
4423,-24.6983,13.6761,-100.1075,7.2346,12.0625,18.6591,8.0904,7.8698,2.508,0.0348,11.8121,13.7547,80.2258
4423.5,-24.7269,13.7059,-99.8215,7.3386,11.8212,18.2883,8.0731,7.882,2.5091,0.0329,11.7482,15.6496,80.3253
4424,-24.8493,13.939,-99.4738,7.4466,11.8549,18.2234,8.0497,7.8912,2.5081,0.0296,11.8091,17.067,83.8106
4424.5,-25.0681,14.3479,-99.0193,7.5579,12.1517,18.69,8.046,7.8869,2.5057,0.0266,11.9491,16.7932,87.5755
4425,-25.2679,14.7079,-98.4276,7.6818,12.3791,18.9729,8.0508,7.8768,2.5037,0.0245,12.0624,14.7894,89.7604
4425.5,-25.3038,15.0336,-97.7122,7.8384,12.2534,18.3366,8.0585,7.8737,2.5051,0.0233,11.9806,12.7027,90.7144
4426,-25.1236,15.2083,-96.9387,8.0566,11.8893,17.2846,8.0488,7.8729,2.5113,0.0229,11.6186,11.8551,90.8232
4426.5,-24.8214,15.3686,-96.2038,8.3537,11.7367,16.9745,8.0469,7.8732,2.5199,0.0221,11.1199,11.6509,89.9198
4427,-24.4595,16.1332,-95.5975,8.723,12.319,17.8519,8.0484,7.8763,2.5263,0.0202,10.7401,11.6514,86.8583
4427.5,-23.8694,17.3472,-95.1696,9.1422,13.216,18.7352,8.0497,7.8794,2.5299,0.0188,10.5348,11.9733,84.7006
4428,-22.8238,17.8007,-94.9175,9.5798,13.3055,17.9646,8.0488,7.8791,2.5337,0.0204,10.3094,12.508,86.105
4428.5,-21.3494,17.3516,-94.8064,9.9953,13.016,16.2425,8.0583,7.8764,2.5398,0.0251,9.9504,13.1215,88.9178
4429,-19.7148,17.1509,-94.8129,10.3381,12.7807,14.7934,8.0518,7.8743,2.5461,0.0302,9.5872,13.6823,92.7741
4429.5,-18.1526,17.1914,-94.9734,10.5574,12.2164,14.045,8.0581,7.8736,2.5497,0.0338,9.3734,13.923,96.3227
4430,-16.8298,16.75,-95.4138,10.6271,11.434,13.559,8.0513,7.8675,2.5508,0.0364,9.3093,14.5381,97.8336
4430.5,-16.4209,15.4953,-96.342,10.5642,10.7461,12.6091,8.0867,7.8564,2.5515,0.0392,9.2707,16.6609,102.1302
4431,-18.7347,14.2559,-97.999,10.3962,10.0977,11.5477,8.0927,7.8563,2.5549,0.0435,9.07,18.988,111.3524
4431.5,-25.5582,14.1845,-100.5749,10.0841,9.5517,10.7444,8.0841,7.8483,2.5631,0.05,8.5895,19.7816,119.3081
4432,-35.9133,20.1327,-104.1154,9.4852,9.6898,10.1689,8.0059,7.7984,2.5728,0.0574,8.0262,18.2762,115.6293
4432.5,-46.3974,35.6529,-108.4599,8.4992,10.5688,9.705,7.8585,7.7671,2.5742,0.0624,7.9425,16.1294,93.9012
4433,-53.7103,40.3932,-113.2468,7.2735,10.8451,8.9851,7.7134,7.7636,2.5581,0.0626,8.8827,15.8987,65.0971
4433.5,-55.8915,28.0465,-117.9927,6.0898,9.8167,7.8435,7.6956,7.761,2.5241,0.0589,10.8699,18.7911,46.5605
4434,-53.0068,15.6806,-122.2081,5.1184,8.3984,6.8007,7.6845,7.7595,2.4813,0.0534,13.3748,22.957,40.2708
4434.5,-47.6453,10.6895,-125.5003,4.3707,7.6394,6.3797,7.6996,7.7593,2.4406,0.0475,15.7572,26.0459,40.9784
4435,-43.8502,9.677,-127.6254,3.7915,7.474,6.3825,7.7135,7.7594,2.4089,0.0422,17.6109,27.1514,46.2721
4435.5,-43.8582,9.3958,-128.4831,3.3409,7.4656,6.5617,7.7211,7.7617,2.3878,0.0396,18.8421,29.1919,50.3032
4436,-46.6092,9.5613,-128.0767,3.0082,7.5222,6.8168,7.7196,7.7763,2.3698,0.0397,19.8935,31.6619,48.5252
4436.5,-49.8582,9.8981,-126.4748,2.797,7.6638,7.089,7.7293,7.7976,2.3321,0.0375,22.0996,32.1875,46.0748
4437,-52.0108,10.3547,-123.8039,2.713,7.6476,7.0747,7.7263,7.8056,2.2485,0.0261,26.9854,31.2129,51.5398
4437.5,-52.9261,10.8681,-120.2701,2.7612,6.8156,6.0608,7.7605,7.8251,2.1309,0.0087,33.8638,28.8295,71.4011
4438,-55.6952,10.7496,-116.1746,2.953,5.1381,4.2578,7.8806,8.0046,2.0348,-0.0034,39.4841,23.873,103.1585
4438.5,-65.716,8.86,-111.8807,3.2956,5.7351,7.2987,8.4462,8.512,2.0073,-0.0064,41.0963,19.9906,129.5851
4439,-81.5201,9.7303,-107.7298,3.7703,15.4809,24.6379,8.6325,8.7969,2.0542,-0.0038,38.3496,18.8248,132.4906
4439.5,-95.305,33.9465,-103.9503,4.33,35.3894,50.3675,8.0608,8.369,2.1305,0.0039,33.8889,18.6045,110.5749
4440,-102.0767,102.1254,-100.622,4.9062,49.0968,60.8546,7.9489,7.9551,2.1446,0.0178,33.0654,17.9988,84.4564
4440.5,-100.1949,121.0855,-97.7182,5.4386,36.8608,42.5316,8.0091,7.9907,2.0703,0.0465,37.4104,17.625,76.9655
4441,-89.1711,57.5766,-95.1905,5.9606,14.3987,15.2855,8.4538,8.7391,1.9883,0.0975,42.2073,18.5823,87.086
4441.5,-69.9356,18.1766,-93.0303,6.5569,3.2745,3.1096,9.466,10.2069,1.9481,0.1557,44.554,21.3106,99.0589
4442,-47.3467,11.3839,-91.2719,7.1358,1.3793,1.4944,9.8011,11.1834,1.9429,0.2012,44.8618,25.6215,102.936
4442.5,-30.366,11.9338,-89.9489,7.4102,1.58,2.2045,9.6775,11.4454,1.9484,0.2259,44.5383,29.3079,99.9754
4443,-24.1934,12.9968,-89.0489,7.2288,2.0063,3.1592,9.0465,11.4506,1.9456,0.232,44.7004,31.2018,95.6044
4443.5,-24.7938,13.3088,-88.4982,6.7519,2.1386,3.5289,9.0503,11.6655,1.9316,0.2275,45.5209,32.8891,92.1852
4444,-26.6848,12.6581,-88.185,6.2462,1.9941,3.3034,9.2636,12.1012,1.9166,0.2211,46.399,33.9805,90.5866
4444.5,-27.541,11.8049,-88.0026,5.8804,1.9821,3.0279,9.0675,12.3207,1.91,0.2183,46.7816,33.205,90.5648
4445,-27.0774,11.231,-87.8891,5.7074,1.9667,2.5824,9.2041,12.3349,1.9153,0.2198,46.476,31.1228,92.6754
4445.5,-26.0099,10.8748,-87.8397,5.7282,1.7359,2.1961,9.6391,12.1691,1.9344,0.2232,45.3554,28.5932,94.7521
4446,-26.2572,10.2907,-87.8903,5.94,1.6355,2.2819,9.3921,11.6975,1.9734,0.2247,43.0789,26.0203,92.8362
4446.5,-30.8349,9.8166,-88.0802,6.3108,2.3018,4.027,9.5574,10.9238,2.0411,0.2192,39.1188,24.5219,86.3991
4447,-40.4792,11.8539,-88.4187,6.7305,5.1651,9.3091,8.8703,10.0417,2.1425,0.2022,33.1854,23.9452,78.3959
4447.5,-51.5151,22.811,-88.8719,7.0638,11.8841,15.6534,8.131,8.9958,2.2633,0.1722,26.1233,22.8719,68.9924
4448,-59.3277,43.5005,-89.3747,7.2799,18.8739,17.0717,8.0196,8.3014,2.353,0.1333,20.878,21.3555,57.6729
4448.5,-60.9794,51.1329,-89.8558,7.501,18.2333,14.3441,8.0208,8.1811,2.3608,0.0972,20.4229,20.1986,51.7951
4449,-55.7618,35.9666,-90.2599,7.9829,10.7263,10.3431,8.0948,8.2046,2.3203,0.0791,22.7906,19.377,55.6658
4449.5,-47.2079,19.2038,-90.5538,9.0071,4.3545,7.5015,8.218,8.3237,2.302,0.0781,23.8583,18.2942,61.6941
4450,-43.9262,14.1566,-90.72,10.6064,2.9513,10.4442,8.2685,8.5529,2.3338,0.0836,21.9979,16.9185,62.1552
4450.5,-49.4408,26.9705,-90.7483,12.3256,4.8868,14.5652,8.1273,8.7914,2.4068,0.0912,17.7302,14.4473,56.6616
4451,-58.0889,68.8301,-90.6318,13.5975,7.5436,14.0221,8.055,8.4993,2.4892,0.0995,12.9103,10.9156,49.4275
4451.5,-64.9152,95.7491,-90.37,14.4276,11.1971,15.8112,8.0552,8.1646,2.5476,0.1048,9.495,8.4665,43.9696
4452,-68.2602,83.3869,-89.9753,15.4369,16.2329,19.683,8.0755,8.1143,2.5766,0.1037,7.8038,7.3707,39.6663
4452.5,-67.9142,82.9896,-89.4804,17.3957,23.2399,25.0936,8.0973,8.1103,2.5927,0.0942,6.8612,7.1901,34.8498
4453,-63.709,132.5978,-88.9441,20.8102,31.5784,32.1643,8.0732,8.1052,2.6088,0.0762,5.9207,6.9326,29.629
4453.5,-55.9608,127.1944,-88.4507,25.7732,35.852,35.8598,8.0543,8.102,2.6281,0.0554,4.7886,6.1009,27.3654
4454,-47.4361,90.99,-88.0924,31.7663,34.6328,36.2339,8.0445,8.1015,2.6489,0.0397,3.5725,5.1945,29.1058
4454.5,-43.6943,85.9791,-87.9377,37.6808,31.2346,36.4976,8.0449,8.1008,2.6656,0.0309,2.5959,4.6433,30.7854
4455,-48.625,87.7577,-88,42.4494,28.7381,37.5675,8.0132,8.1006,2.6724,0.0257,2.1962,4.4993,30.6075
4455.5,-59.4283,154.7103,-88.2327,45.6053,33.5384,45.954,8.0141,8.102,2.6675,0.0213,2.4845,4.6804,29.8006
4456,-70.021,309.045,-88.5554,47.9199,48.5388,58.4293,8.0348,8.1023,2.6539,0.0181,3.2819,5.0838,28.0838
4456.5,-76.1111,424.3413,-88.8899,51.1464,57.8741,56.479,8.0642,8.1024,2.6385,0.0172,4.1802,5.5155,25.4281
4457,-76.3569,457.3011,-89.1769,56.6198,56.0315,44.6771,8.0653,8.1022,2.629,0.0191,4.739,5.6644,23.9584
4457.5,-71.5814,446.7897,-89.3711,64.7121,50.526,38.5321,8.0892,8.1034,2.629,0.0223,4.7346,5.3562,26.3256
4458,-63.516,392.8968,-89.4314,75.5708,45.771,40.0073,8.0678,8.1042,2.6383,0.0249,4.1945,4.6723,30.3636
4458.5,-54.3733,312.8997,-89.3285,89.4178,47.5471,46.0283,8.0688,8.1032,2.654,0.0263,3.2747,3.8281,32.4689
4459,-46.7362,310.4503,-89.0624,104.7587,58.0366,57.7304,8.0547,8.1033,2.6724,0.0272,2.1965,3.0639,31.3156
4459.5,-41.625,360.9526,-88.6745,118.8977,73.5306,73.5211,8.0511,8.1042,2.689,0.028,1.2307,2.4742,28.9666
4460,-37.8311,371.3764,-88.2402,131.0128,86.4795,82.0132,8.0406,8.1047,2.6994,0.0277,0.6225,2.1143,28.2671
4460.5,-34.2283,337.8525,-87.8499,141.3178,98.3502,87.1451,8.0322,8.1053,2.7016,0.0254,0.4921,2.0006,28.6982
4461,-30.5774,322.7802,-87.5869,150.6256,116.2716,105.7587,8.0038,8.1046,2.6968,0.0211,0.7738,1.9952,29.2002
4461.5,-27.141,320.2486,-87.5086,159.5008,129.6246,128.9279,8.0119,8.1043,2.6887,0.0158,1.2467,1.9467,29.5032
4462,-24.9347,306.4043,-87.6281,164.6209,124.9256,137.4696,8.0045,8.1049,2.6809,0.0113,1.7011,1.8547,29.8189
4462.5,-25.3757,299.642,-87.9013,159.3847,119.5137,142.2186,8.012,8.1054,2.6744,0.0085,2.0812,1.7781,30.0258
4463,-29.3709,308.5321,-88.2341,139.3772,133.8026,151.7383,8.003,8.1057,2.6686,0.0073,2.4206,1.7835,29.5873
4463.5,-35.8801,310.0429,-88.5142,109.883,140.6828,149.3556,8.0104,8.1051,2.6635,0.0074,2.7174,1.9752,29.3314
4464,-41.4339,267.1652,-88.6539,82.5904,121.8114,135.441,8.0033,8.1045,2.6592,0.0084,2.9691,2.3957,30.1153
4464.5,-43.0091,191.9859,-88.6175,62.2745,105.4972,132.2825,8.0152,8.1047,2.655,0.0111,3.2164,2.9959,31.9418
4465,-39.355,120.1543,-88.4226,47.8932,88.8731,114.5025,8.0065,8.1044,2.6514,0.0165,3.4246,3.7795,37.1383
4465.5,-30.1872,51.8441,-88.1227,37.887,52.1782,66.6299,8.0141,8.1046,2.6512,0.0244,3.4391,4.8566,48.7712
4466,-16.8571,22.2638,-87.785,30.9724,23.0956,32.4076,8.0268,8.1053,2.6558,0.0325,3.1692,6.176,62.485
4466.5,-3.9311,16.8752,-87.4705,26.0583,14.7636,23.8852,8.0548,8.1054,2.6636,0.0382,2.7148,7.2989,71.6208
4467,2.4821,16.7246,-87.2165,22.4271,13.8057,24.4503,8.0466,8.1051,2.6709,0.0411,2.2877,7.9221,76.5984
4467.5,1.3595,18.1873,-87.0304,19.6063,14.0944,29.5519,8.0679,8.104,2.6747,0.0413,2.0637,8.1959,79.6985
4468,-2.9553,19.9381,-86.8961,17.365,13.837,31.0094,8.0482,8.1027,2.675,0.0397,2.0496,8.3059,79.8288
4468.5,-6.9084,19.2996,-86.7918,15.7086,12.6734,27.9173,8.0706,8.1026,2.6739,0.0372,2.1082,8.5005,74.3788
4469,-9.8264,18.161,-86.7089,14.5797,11.8339,26.3935,8.083,8.1016,2.673,0.0352,2.1654,9.0312,66.7658
4469.5,-12.8548,17.0966,-86.6622,13.7214,14.6039,30.4708,8.0904,8.0999,2.6705,0.0342,2.307,9.7695,63.0492
4470,-16.7444,19.4033,-86.6855,12.857,21.4237,39.8935,8.0658,8.0974,2.6639,0.035,2.6966,10.5474,63.4482
4470.5,-20.4364,22.9625,-86.8135,11.9073,21.26,37.5802,8.0641,8.1003,2.6503,0.04,3.4896,11.4958,69.306
4471,-21.999,22.4776,-87.0584,10.9676,14.0278,24.7952,8.0821,8.11,2.6308,0.053,4.6294,12.5605,85.999
4471.5,-20.4391,18.4095,-87.3989,10.1459,8.4223,14.3643,8.1073,8.1251,2.6131,0.0753,5.6643,13.6373,111.7064
4472,-17.0975,12.1103,-87.7924,9.4351,5.1918,8.2545,8.208,8.1801,2.6032,0.0993,6.243,15.5666,133.4671
4472.5,-15.7333,9.0605,-88.2038,8.6835,4.8322,8.5372,8.3248,8.2731,2.5903,0.1103,6.9997,18.1517,136.0324
4473,-18.6616,11.7139,-88.624,7.8151,7.0324,13.3575,8.2118,8.2842,2.5412,0.0981,9.8731,20.6415,121.755
4473.5,-23.3739,15.5422,-89.0632,6.9601,8.3588,14.6699,8.1546,8.1661,2.4261,0.0715,16.6016,22.6828,110.722
4474,-26.6732,14.4559,-89.5236,6.2757,6.6211,10.0211,8.1739,8.0992,2.2768,0.0608,25.3341,23.0317,116.4445
4474.5,-31.6491,10.2318,-89.9764,5.8849,3.7432,5.0382,8.3908,8.2378,2.1684,0.0844,31.675,21.2866,136.6558
4475,-48.985,6.4157,-90.3643,5.8891,3.8834,5.1455,9.0583,8.5576,2.1386,0.1226,33.4141,18.2009,159.3876
4475.5,-76.782,6.4092,-90.6298,6.2841,16.9959,19.3282,9.1557,8.8,2.184,0.1448,30.7604,12.62,167.949
4476,-102.3963,26.6865,-90.7474,6.9116,51.7704,50.2453,8.4224,8.6261,2.2889,0.1375,24.6284,7.8045,152.4404
4476.5,-120.7881,145.5552,-90.7369,7.541,88.767,80.4684,8.1037,8.1791,2.4278,0.1081,16.5,4.7346,120.8162
4477,-131.3688,328.5049,-90.6493,8.0212,103.2913,97.419,8.0576,8.036,2.5452,0.0714,9.6347,3.4806,92.25
4477.5,-134.0608,358.4344,-90.5382,8.3896,99.8803,98.487,8.0613,8.0259,2.5545,0.032,9.0951,3.4386,77.2404
4478,-128.6823,285.046,-90.4403,8.8054,93.184,88.3791,8.0504,8.0256,2.4241,-0.0066,16.7196,4.5363,69.4873
4478.5,-115.4722,183.1504,-90.3763,9.3512,69.0714,61.3249,8.0681,8.0298,2.2444,-0.0229,27.2259,7.1277,62.2199
4479,-94.9816,75.1651,-90.3642,10.0513,29.9978,26.6358,8.4367,8.09,2.1256,-0.0031,34.1767,10.3973,58.8312
4479.5,-69.0785,20.0581,-90.4253,10.9298,8.3827,8.9271,9.3659,8.4212,2.1068,0.035,35.2732,14.4281,62.9108
4480,-46.2944,9.0468,-90.5745,11.7548,8.6237,13.1199,9.1956,8.8606,2.176,0.0626,31.2268,17.059,69.778
4480.5,-41.6608,18.1231,-90.806,12.1004,20.6396,28.7004,8.2951,8.6993,2.3066,0.0671,23.5908,13.3688,69.1539
4481,-52.8691,41.125,-91.0896,11.9732,33.6794,42.3704,8.0807,8.1912,2.4631,0.0554,14.438,8.5059,57.9079
4481.5,-65.7039,65.4468,-91.3816,11.9093,46.3437,55.9657,8.0635,8.034,2.5961,0.0401,6.6616,5.9535,45.1893
4482,-73.2036,86.435,-91.6401,12.6557,63.1821,71.896,8.0233,8.0245,2.6701,0.0276,2.3321,4.6948,36.5695
4482.5,-73.5886,108.7195,-91.8343,15.1251,71.8238,77.2442,8.0167,8.0247,2.6951,0.0193,0.8732,4.112,33.0605
4483,-68.56,109.1809,-91.9445,20.4808,64.7997,73.3601,8.0086,8.0245,2.6997,0.0146,0.6027,3.8314,33.7511
4483.5,-62.1207,105.5487,-91.96,29.7584,72.9635,93.3194,8.019,8.0251,2.7025,0.0121,0.4405,3.6276,34.1634
4484,-56.8589,165.7809,-91.877,42.6585,113.9231,136.9937,7.9996,8.0254,2.7107,0.0124,-0.0433,3.3787,31.3786
4484.5,-53.1896,270.032,-91.6964,55.4878,172.093,171.5345,7.9769,8.025,2.7244,0.0165,-0.8393,3.1438,26.3797
4485,-52.1913,296.2813,-91.4209,60.0304,220.5524,183.118,7.9959,8.0255,2.7376,0.0234,-1.6119,2.9909,23.9325
4485.5,-52.5315,238.5016,-91.0543,54.9928,213.2408,165.4798,8.0199,8.025,2.7423,0.0295,-1.8873,2.9382,25.996
4486,-50.912,157.321,-90.6059,47.3926,157.1998,138.262,8.0091,8.0247,2.7336,0.0323,-1.3824,3.083,29.8025
4486.5,-46.8064,115.772,-90.0986,40.4944,114.0429,123.902,8.0148,8.0249,2.7138,0.0333,-0.2197,3.5435,33.2292
4487,-40.7709,103.9755,-89.5749,34.7783,88.2423,100.2483,8.0064,8.0245,2.6898,0.0374,1.1785,4.3212,37.1456
4487.5,-32.4234,62.4247,-89.092,30.7066,58.3168,62.4191,8.0204,8.0259,2.6689,0.0456,2.4049,5.3079,43.7633
4488,-24.3674,26.3636,-88.7064,28.4857,33.7074,46.6227,8.0341,8.0311,2.6538,0.0523,3.2867,6.1725,52.1473
4488.5,-27.1129,18.9146,-88.4547,27.6795,33.3113,63.341,8.0255,8.0371,2.6452,0.0502,3.7883,6.032,55.294
4489,-44.1463,33.8323,-88.3434,27.5775,59.9057,85.4554,7.9863,8.0298,2.6447,0.0393,3.8209,4.6623,48.7564
4489.5,-63.7818,94.1697,-88.3536,27.6295,104.6184,111.6219,8.0105,8.0252,2.653,0.0266,3.3359,3.518,39.267
4490,-77.5997,247.0247,-88.4524,27.855,133.6603,131.1196,8.0079,8.0246,2.6669,0.0188,2.5176,3.0691,33.5542
4490.5,-82.1816,363.9427,-88.604,28.9205,136.3297,132.6129,8.0068,8.0243,2.6813,0.0169,1.6808,3.1542,30.174
4491,-76.629,300.992,-88.7749,31.3338,116.8432,115.4969,8.006,8.0251,2.6917,0.019,1.0683,3.574,27.4721
4491.5,-62.1307,144.2395,-88.9366,35.037,74.6271,78.1191,8.0145,8.0253,2.6958,0.0222,0.8285,4.1373,28.4056
4492,-41.8552,58.8072,-89.0681,39.8398,40.6437,46.5096,8.0064,8.0248,2.6927,0.0243,1.0088,4.6789,32.5908
4492.5,-22.6694,47.2723,-89.1554,44.905,31.7793,36.3527,8.0274,8.0236,2.6847,0.0244,1.4767,4.9565,35.5107
4493,-12.9507,53.0713,-89.1869,48.274,36.5497,41.263,8.0363,8.0252,2.6768,0.0229,1.9411,4.8874,36.302
4493.5,-13.1575,67.5617,-89.1504,48.8079,45.6919,52.0497,8.0235,8.0253,2.673,0.0204,2.1666,4.6037,37.0736
4494,-16.7191,81.7215,-89.0354,47.8569,52.3609,58.8516,8.0098,8.0246,2.6733,0.0176,2.1482,4.2628,38.7392
4494.5,-18.6864,83.368,-88.8401,47.5187,54.5312,61.5692,8.0149,8.0246,2.6756,0.0156,2.0108,4.0398,40.7408
4495,-17.9712,77.8003,-88.5729,48.6829,52.7985,60.3952,7.9828,8.0245,2.6782,0.0152,1.8572,4.0884,42.946
4495.5,-15.9685,70.8566,-88.2442,50.8578,48.8641,55.0963,7.9824,8.0249,2.6791,0.0164,1.808,4.361,44.4745
4496,-14.3567,75.95,-87.8596,53.0268,45.8474,49.5991,7.9737,8.025,2.6758,0.0178,2.0026,4.4624,44.7971
4496.5,-13.7573,80.7452,-87.4229,54.6135,42.974,46.555,7.982,8.0244,2.6684,0.0181,2.4325,4.1909,46.5852
4497,-14.4063,74.0636,-86.9488,55.2745,43.5159,48.7878,7.97,8.0247,2.6604,0.0164,2.901,3.9231,52.0245
4497.5,-16.5623,77.8058,-86.4731,54.4028,49.8022,56.2509,7.9785,8.0247,2.6549,0.0127,3.2193,3.8746,57.068
4498,-19.5767,96.5375,-86.0471,51.6148,56.5318,63.7199,7.977,8.0249,2.6528,0.009,3.347,3.949,56.0992
4498.5,-21.8606,98.8061,-85.7193,47.3858,54.4912,63.2301,7.9776,8.0243,2.6527,0.0078,3.3537,4.1347,50.0244
4499,-22.358,73.7607,-85.5149,42.4514,46.8446,58.919,7.9678,8.0238,2.653,0.0108,3.3348,4.6158,44.8778
4499.5,-20.9224,63.8186,-85.4266,37.5769,45.8982,61.5604,7.9783,8.0241,2.653,0.0178,3.333,5.4029,42.8996
4500,-17.7076,54.9687,-85.4249,33.8605,44.9027,59.3864,7.9675,8.0247,2.6541,0.0271,3.2689,6.0925,43.4862
4500.5,-15.0412,31.5129,-85.4824,31.6966,38.216,48.1583,7.9731,8.0245,2.6585,0.0361,3.0138,6.5483,47.2793
4501,-17.3556,24.3565,-85.5987,30.4114,62.215,68.0252,7.9662,8.0246,2.6655,0.0422,2.6042,6.8926,50.5897
4501.5,-24.1482,53.8267,-85.8031,29.3298,121.5154,116.5587,7.9631,8.0246,2.6706,0.0445,2.3032,6.697,48.251
4502,-29.98,92.6842,-86.1346,28.5494,130.8042,114.6772,7.909,8.024,2.6705,0.0442,2.3103,5.956,43.5781
4502.5,-32.5354,66.9624,-86.6137,28.6645,82.5208,72.7172,7.9301,8.0242,2.6673,0.0434,2.4977,5.3276,43.9048
4503,-34.7966,35.087,-87.2327,30.2956,72.8739,71.0957,7.9606,8.0252,2.6649,0.0424,2.6371,4.8485,49.9791
